product_id,quantity,wholesale_cost,sale_price,supplier_id
WJ1VC97W72KV,3311,461.28,569.22,NPZGUNBG
TM19JZJPH36F,5666,482.72,893.51,UXQLDNBC
HBCZG6J0L55H,1169,116.84,158.9,VRPUFLOH
2QLVHVSTQHRL,2886,140.24,201.38,EIAPSBUM
D10YOAWNUL6L,2296,121.7,190.95,QOODUKSF
9TXUL40PLIAV,4540,429.2,519.76,RRHKWHUG
VURHMJQ0CNAU,1384,110.48,154.23,PUPXILQT
ZF82JOSLZX0J,4150,378.3,521.3,PIOYEFFR
D8ZNGK09GTKJ,6830,452.82,858.55,EIAPSBUM
POHLMD8GLFIZ,6957,382.22,551.93,UQAIHIOI
69YER5IGDPDA,1643,124.99,137.61,UQAIHIOI
6C26F8VBGPXT,4401,382.22,516.38,ZPVDSNTN
HS5SGDAFYE7P,2219,121.7,175.25,UXQLDNBC
H3C8B203WRPH,6796,420.99,613.8,RRHKWHUG
8RYM74SASZ4W,55,4.22,6.03,VSBPGANE
L9UF9KE5KNKB,724,37.71,63.24,UPJEDILP
XPS6HXZJRP4K,3912,414.2,506.98,PUPXILQT
9NLHCDP6GEG0,2698,126.65,229.36,HIFWYHGS
SF2IHPTGXK9I,6871,410.14,585.68,ZLYACVMT
XJQZLVWEKQ4C,5785,430.58,732.85,PUAAQYKI
YI2F67VTGC4J,6793,438.86,806.19,HIFWYHGS
UUBQGR7J87Q6,5688,366.64,612.66,YXEYYAUU
XOBA6IOALUZA,5102,415.55,726.8,DLDNHXON
G6KBG497B0SV,4811,422.35,465.85,MGOWPCPA
RH2UNPQSMFBU,6811,448.62,829.5,YXEYYAUU
J6D21VVMYK7P,3516,447.22,733.44,UMIGMZRV
RCZ3QIBFFDMN,3490,412.84,772.84,EIAPSBUM
08SIV1OITA6Y,7298,358.94,566.05,CMLLTKBT
ZZOSWLS9RH27,1893,128.32,178.88,HRCTNANX
0SQLIH0WGPTW,4281,407.45,733.82,NIIFSJPI
HBXFUMZNCPTU,906,35.22,61.74,ESTUSGVQ
MQ0F56I1GSBO,7575,402.08,588.24,UMIGMZRV
7HY59IAV5WXA,3178,353.85,467.08,VYGATPNP
LOIG9RIA2VLQ,6421,404.76,698.62,CPKTLQGA
NEQS0SVM2D1A,6455,408.79,463.16,YJFOCKUP
KQ1Z265NES13,2311,121.7,153.83,CMLLTKBT
MYQQ32AYM9OO,948,34.25,57.13,VYGATPNP
IREUJEJ0KWDS,1052,40.27,73.86,GAHBTDEC
5HMF1G7PP3LC,5953,426.46,642.25,VRPUFLOH
YY91TREMZCEG,7667,441.64,586.06,MGOWPCPA
0EK6MT1J0BQD,7484,388.8,470.06,TNGXLUXB
PSMKZUEX04PJ,7408,415.55,473.73,CMLLTKBT
DRU6H8EP49RM,3374,391.44,431.76,NIIFSJPI
FSS26TPMF0XR,4185,375.7,486.16,PIOYEFFR
D1B57NLF7A16,3196,373.1,582.78,SLVUJJVM
2Z9SIHUJ8DAN,3691,423.72,583.04,HDPBFCUI
OEIXB0LP6SXL,4114,419.63,705.4,NPZGUNBG
CHHRTCV3L93J,3227,444.43,686.2,NPZGUNBG
47UXZ7LC55NP,4952,341.26,628.6,YJFOCKUP
OD8NRT3JKMA0,2997,355.12,521.67,NIIFSJPI
XRLNM3OSCD99,3664,399.41,551.59,RRHKWHUG
28IDE3TK8NSF,4933,407.45,453.08,GAHBTDEC
BYXSKLYS71Y5,618,36.21,42.84,VRPUFLOH
BHPBIEFK0200,352,6.96,8.78,MGOWPCPA
C2C9NSC6CX0J,7394,377.0,515.74,JFRFZLXG
23FOPC1EY9ZP,809,40.79,51.64,DUVESCUP
3KYGTPGTBZIE,7165,402.08,490.54,EIAPSBUM
BNZ7STBVNKCR,101,3.62,5.47,YXEYYAUU
44UUARNYCVT9,4254,465.54,522.8,GYCRCIZD
9L2XY105DRD9,1807,111.27,180.59,IRXVIIXD
AP66OA93UL3F,5957,394.09,513.89,JFRFZLXG
Q3FGB1TZ5JP6,2315,126.65,215.81,RRHKWHUG
NJOTYQBX3VCQ,2232,133.37,195.25,VYGATPNP
I7SB1G76LLXL,6823,437.48,761.22,GYCRCIZD
X7FEXX14WXDF,3768,406.1,469.86,ZLYACVMT
NPKGLMWBEIH2,654,35.71,41.03,NPZGUNBG
2ZBZIZEEH5ZV,3254,382.22,571.8,VSBPGANE
F6Q5YEG75UB8,7217,415.55,545.2,PFUZXUBP
IH1GWA6DCC26,2142,124.17,214.32,IRXVIIXD
U7RJ6O8BQP33,3784,383.54,545.01,PUPXILQT
LS7413MCDBQB,6539,369.22,591.49,UQAIHIOI
ULUTVTMRYPCY,3844,362.78,476.69,PIOYEFFR
VBYEG6XXH7AC,3889,388.8,510.49,EGEDGYQE
8IE992JOPT0N,2628,129.16,211.05,DUVESCUP
LJFTU3YJOK24,7673,402.08,496.57,JIBXLYVJ
1KI3BUHE0DBP,6077,462.7,630.66,VSBPGANE
K4WXVX8R4FS1,691,37.21,54.92,EGEDGYQE
X2WFFZTIJO0H,959,39.24,48.85,CMLLTKBT
JNTLQJV4LZMW,4214,427.83,546.77,RRHKWHUG
339PKCNZARFV,5015,388.8,735.22,UIBJMQJU
YCI3C97RR1SD,1507,116.84,212.3,NIIFSJPI
MR8KYJGP2P9G,4269,406.1,712.71,JFRFZLXG
CUZJSPOU82G0,5953,377.0,549.29,PUAAQYKI
5X2E3LTERDR6,662,38.22,49.19,TKOBOHXZ
8HZEOSDQ1HPU,4430,403.42,641.03,EIAPSBUM
XN1SFMRDNCZV,234,17.93,24.22,NPZGUNBG
LK26NVBKMFXJ,7285,392.76,661.02,HDPBFCUI
H2N0AQWPQFGW,5099,373.1,487.64,TNGXLUXB
VB3NI6LSL0H0,3050,444.43,771.97,DUVESCUP
8MJG0ZU8IZ90,1199,135.93,175.21,RRHKWHUG
GPVVSFLU8XV5,3179,386.16,426.71,EIAPSBUM
JDNEUHTTH1IW,1106,126.65,176.17,NJVSHSAQ
K0HSZP5DS9OV,3610,360.22,542.13,PUAAQYKI
OIQ054ARLQXA,3750,407.45,644.59,DUVESCUP
3YCQMVYP21AZ,291,12.72,21.57,ZPVDSNTN
R3R5R8AXLB5N,5052,388.8,511.66,IRXVIIXD
XTJVOQ93S45N,2927,140.24,197.6,DUVESCUP
1ZWYZGN5K65Z,3135,358.94,552.41,YJFOCKUP
7OE9AUJVBADQ,3978,419.63,780.09,VRPUFLOH
CQ6MNCE362XB,3180,412.84,687.79,DUVESCUP
0M4JFF0EKJ13,1452,129.16,185.34,ESTUSGVQ
6GZ4L8GEK14H,6838,420.99,607.49,UPJEDILP
T19W06YPNMFU,5054,400.75,607.94,ESTUSGVQ
VJK2PGEYRCVG,3438,437.48,599.35,NIIFSJPI
V5KQDK9XPPOB,6733,398.08,738.04,UIBJMQJU
0PWXU5K9R8GQ,5234,386.16,697.79,ZPVDSNTN
3YFC6SH81726,1288,134.22,194.89,TKLCRQAQ
NQOKGW0R2L7Q,1131,124.99,188.98,SLVUJJVM
ZGF31G77H1JS,2204,129.99,212.79,CMLLTKBT
CQ8HAI9LY139,768,41.84,59.71,JFRFZLXG
GETESGBSORHA,3422,399.41,668.61,PFUZXUBP
WVIEFWOYSIP8,263,11.45,17.47,JFRFZLXG
5Z8GTX9NWFTG,3365,384.85,427.57,UMIGMZRV
S26TB9TOGW4Y,4060,361.5,621.78,COURESFM
P25BJ42ZB1KT,7251,396.75,585.6,YXEYYAUU
3G05PESCOBSF,5472,369.22,694.13,YJFOCKUP
MCJ75AHNOV1N,3534,374.4,676.54,UIBJMQJU
FBPK9Y3WB65K,376,12.72,16.24,ZLYACVMT
S2SWV35BLKZ8,4068,471.23,538.62,TKLCRQAQ
N7KVD97QYL64,3964,425.09,635.51,PIOYEFFR
YKV33EFBNLWM,5904,355.12,486.16,UXQLDNBC
4K4E9OF50JPG,954,39.24,64.79,EGEDGYQE
72GLP03ST2NT,4938,437.48,697.34,UXQLDNBC
RPLVFI0KW55O,1917,116.84,129.34,RRHKWHUG
IH20QBMSEEOM,3044,373.1,593.6,PFUZXUBP
D71K0UT69141,5299,366.64,674.98,YXEYYAUU
M5HQCA3CA5LY,1944,131.68,240.45,YJFOCKUP
ZSS067SS91EF,6124,503.08,942.77,ZLYACVMT
4KPPWVDXZUQ2,4000,418.27,735.32,EGEDGYQE
60ZGGM8YNA9X,108,5.29,7.81,JPNKOVEY
4CAQT3MTGZTN,2482,129.16,183.02,JIBXLYVJ
RHW1I5QGXP11,5811,412.84,724.12,RRHKWHUG
RRMCGXDZPNQO,3127,382.22,634.1,UIBJMQJU
6S91OFDLEBWL,5373,399.41,645.45,ESTUSGVQ
NQKX3BEI6R9A,3400,402.08,471.24,MGOWPCPA
XTPKV6SLC8R1,808,35.22,38.92,ESTUSGVQ
SNQYKS7MAR66,5387,391.44,621.22,JFRFZLXG
O1KAXSPG1NRA,2591,155.29,286.51,QOODUKSF
7RANQWXBBOEJ,1816,129.16,157.06,GAHBTDEC
FUEZ2EC941LV,1936,124.99,199.61,UQAIHIOI
DIZYAATFUHQC,6234,431.95,563.69,JIBXLYVJ
MGUI63ME9LNC,6096,430.58,630.8,EGEDGYQE
LMUO2HRAADEF,5319,380.92,575.19,ZPVDSNTN
V8NDQRIW3O6P,4786,371.8,690.8,VSBPGANE
5L180OA9NA91,6877,400.75,728.96,TKLCRQAQ
P46KC4NKCQ8E,7257,402.08,758.72,COURESFM
LH4DX2EZLDJC,1141,116.84,179.23,TKLCRQAQ
KZHSXO29121Q,1544,133.37,210.32,YXEYYAUU
T3RTCLJR51U3,7071,322.71,584.75,JFRFZLXG
W2ZKZUGPI1M6,5836,404.76,467.09,PFUZXUBP
RNI9QESS19KD,7479,412.84,758.39,TNGXLUXB
Z46K8IR0GVHM,2132,129.99,154.04,PUPXILQT
8GXWX6AWLPQP,4252,410.14,486.02,IRXVIIXD
OX9MYSS9W9IF,6713,398.08,749.19,UXQLDNBC
KT7SHRHB9F7T,2896,112.05,169.31,ZLYACVMT
TVHPXSBQNGRK,4365,395.42,478.46,TKOBOHXZ
08Z2ZL2OXX1U,6677,420.99,708.11,JIBXLYVJ
CZGTG50Y7FO6,1337,120.07,160.29,QOODUKSF
EG8WBK0XVIBA,5361,454.23,557.79,CMLLTKBT
EWB9RR8KHZ3H,6619,408.79,523.25,HRCTNANX
RN8W9APCF3LV,7033,406.1,476.76,RRHKWHUG
UJPMTM81PN8K,1052,51.76,97.15,JIBXLYVJ
LRVEGHGNSPBV,3982,370.51,572.44,TKLCRQAQ
FU31ND5U8MK2,1007,33.28,51.88,SLVUJJVM
JMQW326RHMV4,1460,124.99,185.86,GYCRCIZD
Z0S6VBQNLQI6,5600,420.99,633.17,DUVESCUP
TLBX93VXG0CG,5503,406.1,494.22,IRXVIIXD
P9S3X7MQBSVI,4900,407.45,772.93,PUPXILQT
NFTSCLWRNHEB,6079,390.12,656.18,VSBPGANE
ZF70O76QN6IZ,6461,459.87,648.88,SXEDLYPA
T2J3RF9QFQ8I,5392,383.54,688.45,VRPUFLOH
D3UNUWNZKWNM,7120,394.09,678.23,SXEDLYPA
3PMSEX1ZCF1H,5216,423.72,660.58,GAHBTDEC
WIQEEH8SAD75,427,50.61,71.11,UMIGMZRV
71W4Q0PB8B6G,5885,400.75,615.15,TKOBOHXZ
7OHWMG6XIRZ5,2011,106.58,118.41,EGEDGYQE
K65SJL9K8IVN,4447,422.35,599.74,CPKTLQGA
RC1BBW3HAIVE,5269,415.55,762.53,VRPUFLOH
5C8IMEJYMS35,3769,407.45,612.8,PIOYEFFR
B9PVROSIVFO4,4202,395.42,618.04,ZHSGPGCE
O9QTQ2834LW5,5700,371.8,658.46,UQAIHIOI
3MBM8ERQUVZR,6635,367.93,448.51,VRPUFLOH
NAS4NBMTOOCW,5126,403.42,656.36,NIIFSJPI
QZTJUQEFHWK9,3655,396.75,520.54,ZLYACVMT
X7D7CLO18LA3,1669,104.27,177.47,EGEDGYQE
WYVDY2J7YU8C,2981,373.1,638.37,ZPVDSNTN
8CCXRFOP59W4,1578,101.21,120.64,UQAIHIOI
4XF22V24HLFE,4331,414.2,679.7,UMIGMZRV
KAWQWVJ7HS9E,7661,412.84,678.3,TKLCRQAQ
VYPAMOP4IM50,3079,345.02,507.52,NPZGUNBG
F9S4X5W6V87L,2063,106.58,135.25,ESTUSGVQ
XVIIF5F0X6DY,635,31.86,50.43,SLVUJJVM
1PESYKU3VGPT,5875,407.45,688.59,EIAPSBUM
94WLKO1U1QA0,6849,407.45,613.62,PIOYEFFR
WX7CRTNO4MM1,3324,371.8,665.52,PUPXILQT
IPK5MOA7D10H,2389,126.65,164.9,DLDNHXON
F2R7IOEQSROL,6268,418.27,551.7,COURESFM
CHLAICQ1MDHO,5212,356.4,412.35,SLVUJJVM
JG0WL3Y1M5WY,2025,145.48,230.88,PIOYEFFR
M0ID5U2SIB5O,221,10.24,15.89,JFRFZLXG
0RKCUHYQDO1O,2653,127.48,192.49,PFUZXUBP
BTBK5PQ9K6C3,3820,395.42,637.81,SXEDLYPA
RPMZ4W0I5HFG,5513,365.35,686.86,TKOBOHXZ
I8CHQ6CBCTUY,6490,414.2,473.43,HRCTNANX
93F42D4ZEXPE,1313,129.99,175.88,ZPVDSNTN
Y8XA7IPKEVI3,5933,427.83,632.33,IRXVIIXD
XPB58FLQEPHT,3668,355.12,448.16,PFUZXUBP
ZM8TOHK1VC13,4524,406.1,752.5,JPNKOVEY
UDJFTLN87WCT,5905,388.8,445.56,UXQLDNBC
Q5LHWPWOPLRL,4538,410.14,777.22,DLDNHXON
NWUEUEPLLRRK,4661,481.27,852.81,PFUZXUBP
K9V0I235SCEL,5871,369.22,574.88,UPJEDILP
HDTVSH7DM85H,3332,373.1,613.0,ESTUSGVQ
QDROVXQ5BI5U,4977,319.06,395.63,UXQLDNBC
FT3TISGATI25,7112,386.16,463.01,VSBPGANE
YW8FW79VTX82,5803,406.1,654.63,UPJEDILP
F9VGDW5FLFZX,3161,399.41,577.95,ZPVDSNTN
L5233MQLPOBA,5680,427.83,693.08,CMLLTKBT
J86A5SXEVSVZ,3688,462.7,674.15,COURESFM
HKFWGKVT91UO,862,36.71,59.25,PIOYEFFR
IDZM726PS7NZ,1541,122.52,226.91,TKLCRQAQ
4VFMDAM6BISY,680,46.14,60.35,UPJEDILP
IDL3FWSC9YTP,6621,390.12,657.35,ESTUSGVQ
F4ARNV4CRQ8W,1058,39.24,51.95,EIAPSBUM
9QYLOXLMQGV3,7418,388.8,508.16,RRHKWHUG
VCWQVJP7AP7V,2558,135.93,194.65,VSBPGANE
WLOTPX8ZRZD3,5207,382.22,631.05,TNGXLUXB
ES2D38WO9L8B,686,37.21,60.06,PUAAQYKI
8T1VE4GQF09H,3199,350.05,595.44,EIAPSBUM
GZ2KNDLOFZUC,5135,360.22,660.28,UQAIHIOI
133T732M4YYK,1431,130.84,166.17,ZPVDSNTN
8JFW2R32URAK,6975,404.76,633.04,MGOWPCPA
24B1LHW2RVYG,1723,141.11,209.69,YJFOCKUP
ZE327OR8HWYN,4254,407.45,721.19,HRCTNANX
UN8Z92DJ2D5Y,6463,388.8,700.62,MGOWPCPA
KK2461UC1Y2C,1752,141.11,253.72,YXEYYAUU
3OK5HSWDMM4H,475,42.9,56.24,VYGATPNP
H31379SOXP8J,4083,364.07,641.13,VSBPGANE
P05WMZT9ZNYW,6352,398.08,457.39,IRXVIIXD
GEOPUEM3PMW3,5005,404.76,723.31,NPZGUNBG
BBLEK9XHW95D,407,48.92,71.77,SLVUJJVM
SOGOJW89B6F8,53,1.24,2.13,CPKTLQGA
Y9XKUQ56GDM8,5302,356.4,658.98,SXEDLYPA
PYIWDBZSSO1R,4561,436.09,707.77,TKOBOHXZ
UQCS6HUGG1VE,4031,375.7,689.03,PUPXILQT
0R473KPBLUH4,225,10.54,13.27,NJVSHSAQ
V6GC68LQRER4,84,3.43,4.75,EIAPSBUM
6GZ0832VD612,4082,418.27,545.01,IRXVIIXD
YT583S0B1LI9,5993,437.48,802.78,EIAPSBUM
X0WG23TTX2WJ,7373,406.1,563.26,UMIGMZRV
2S7RD613YXQ1,3832,416.91,638.29,EGEDGYQE
06KJQ51P1XUS,6471,387.48,451.41,HRCTNANX
UIBIG3HTMMB0,1947,119.26,197.38,HIFWYHGS
2PQGVJ6R1P1Z,5888,371.8,687.09,IRXVIIXD
AE8W99J5Z0AF,7007,438.86,534.97,ZPVDSNTN
O8KL0BTEZZGM,918,41.84,58.79,UPJEDILP
VSWG0H0IK7DK,3674,429.2,809.9,CPKTLQGA
UR2QLP97H3G5,88,3.24,3.75,CMLLTKBT
3CSX8UHZ8KDB,5792,396.75,514.98,HDPBFCUI
82L4ZVQLCC2D,6948,416.91,668.31,UQAIHIOI
73HQQ24Z0P1S,6312,379.61,651.79,EGEDGYQE
QBAHNEMXFWI3,2045,118.45,162.28,DLDNHXON
4J9ZHBRGUS6J,3819,386.16,588.12,VYGATPNP
OKX4UCO6VOC9,2790,117.64,198.22,MGOWPCPA
J9ODW9440N7T,3101,420.99,562.44,VSBPGANE
DYQDNFMKZXH7,3881,426.46,518.58,GAHBTDEC
Z4JYRPZYP7HS,4327,457.04,734.92,IRXVIIXD
EFHPE8OT70LD,119,4.22,4.73,TNGXLUXB
03NKGOR4WBD3,7501,425.09,741.78,HRCTNANX
JXWRCMIQFW0S,6111,436.09,734.38,UQAIHIOI
3HU1RYNL4IIZ,5936,407.45,624.62,QOODUKSF
Q8RL4DYXB538,6351,391.44,469.34,TNGXLUXB
PPQVK3GZVJLP,5742,420.99,463.09,NJVSHSAQ
LIZZCEWCQSLT,761,30.92,34.51,ZLYACVMT
JI5373ZVSZLF,7324,414.2,583.61,PIOYEFFR
6SW4BEWJXSQH,6181,395.42,667.47,TKLCRQAQ
P5B0K3IGFL75,6796,426.46,623.48,ZLYACVMT
OQILWHYFQEMQ,3606,366.64,499.0,PUPXILQT
9STBV8NSAE63,4045,444.43,742.64,NIIFSJPI
S1PLBBQNY5CG,7468,386.16,608.59,ZPVDSNTN
CXJERJ1EA8LG,7526,399.41,694.57,NPZGUNBG
5MI3SFKOZ8XO,5219,386.16,548.35,HRCTNANX
VP7DH7141Q2Y,4207,459.87,571.16,CPKTLQGA
QXUN7PPB0EFL,236,10.54,19.98,PUPXILQT
VB9TXU1IRPRF,7569,408.79,628.31,QOODUKSF
XMI7KSB83J53,7391,437.48,775.65,HDPBFCUI
Q0UO68505TG1,5072,429.2,604.31,TKLCRQAQ
6K4UTIYA1RCD,5141,414.2,616.33,DLDNHXON
9WE5Z63VHMLT,3882,420.99,509.82,YJFOCKUP
98LTJGWF35VX,4440,408.79,617.68,HIFWYHGS
MVVYWJLL4AZ1,442,40.79,67.3,MGOWPCPA
1238RRYT9O7Y,814,45.05,73.61,PFUZXUBP
PZHBHBVL5F2S,6504,404.76,541.57,PFUZXUBP
P0DG1ABJU43Y,33,1.24,2.32,QOODUKSF
28N2GLI9N5GR,2705,116.84,134.72,GYCRCIZD
L1NO068NQFK9,4441,425.09,661.44,JIBXLYVJ
5G3CXJ2GGD7O,3271,429.2,687.15,CPKTLQGA
XWYHMP3ET4FK,1748,137.65,179.08,QOODUKSF
U3JG9IT3J6AK,7524,438.86,653.9,YXEYYAUU
ZI611H3Z6JS9,3964,466.96,824.65,VYGATPNP
XPWBZ3NXZVYJ,2529,120.07,152.49,DLDNHXON
FB8I3WGCMADH,2022,105.03,197.56,ESTUSGVQ
NSLO6LNUQ5P6,1390,135.93,244.13,UIBJMQJU
93GRKBUEAW6Z,985,47.8,68.4,IRXVIIXD
C56K0UW2LW8C,7266,369.22,563.06,TKLCRQAQ
AUED3IK95Z9D,4898,419.63,729.74,PUPXILQT
SSDRFFTXEEMS,5748,379.61,530.32,RRHKWHUG
3TAHB6QM7D4L,468,34.25,54.56,PIOYEFFR
KQ9D6GCO0QHK,5621,390.12,635.12,ESTUSGVQ
GS9MU0KOUOCQ,5795,384.85,436.8,EGEDGYQE
6MFJ2YWH4FWA,3461,362.78,570.65,JIBXLYVJ
4H4JKMFHW6V7,511,37.71,64.03,CMLLTKBT
7CB5UPFBBSS3,6790,436.09,740.04,IRXVIIXD
SWIKNHAVE5HB,3043,394.09,504.83,ESTUSGVQ
PFXT3MY24LUS,5543,358.94,435.04,CMLLTKBT
0V2M7EOG8UUS,1333,109.69,199.42,VYGATPNP
SA5YGVZJHPB2,5395,404.76,541.97,RRHKWHUG
RTWBAYPJSZF5,1436,126.65,213.28,TNGXLUXB
JVNJURCW6VBQ,1541,129.16,214.79,JPNKOVEY
WOJNEN3TWBAF,2300,119.26,224.09,EGEDGYQE
5VYOHVOWY238,4027,404.76,537.93,CPKTLQGA
N1AIR4OCPXLJ,4488,420.99,746.84,HIFWYHGS
PZGNMWEY2JFS,332,14.37,16.8,ZHSGPGCE
WTJ6AOGM1J0D,6733,342.51,413.07,CMLLTKBT
OF7IBETER12E,6907,479.83,905.44,COURESFM
8JVDV6GYHQ7M,3455,469.81,816.06,NIIFSJPI
EPSLTC8W6W7Z,7415,431.95,709.26,PFUZXUBP
YBK8K0IAXVG6,4184,425.09,607.03,HRCTNANX
FUBBYYXSM7H6,2775,111.27,154.33,ESTUSGVQ
9TFSP9DVJ7OG,3887,367.93,431.58,PIOYEFFR
VJBQM3YR1ZRD,629,35.22,62.76,UQAIHIOI
4HNE19Z628BA,5949,447.22,735.68,ZPVDSNTN
NZWRS78NFKP8,1335,124.17,200.04,EGEDGYQE
3SVKN0ZE3ART,6955,375.7,437.69,PUAAQYKI
VDHH0DD8MSL2,3292,447.22,686.04,YJFOCKUP
A0C9AWMR9JH2,4126,408.79,497.09,JFRFZLXG
WCB3T3EL5XI5,6822,408.79,519.98,PIOYEFFR
FKLXQ05K4AL2,5295,440.25,488.24,COURESFM
T6S6T0A30GTK,6374,416.91,584.92,ZHSGPGCE
HR7U23PQPY8M,5946,416.91,696.66,YXEYYAUU
3OZO3MC72OMB,1458,127.48,158.97,YXEYYAUU
RVNU9MWUB756,5493,415.55,648.67,TKOBOHXZ
X48VRXIP6K9C,6464,426.46,805.58,UXQLDNBC
TEDP5NUJ1NZR,3149,444.43,685.76,NIIFSJPI
2RIJPQU4EK2G,2446,137.65,259.61,SXEDLYPA
0M0H2V97W8JG,6905,404.76,469.12,IRXVIIXD
U0SPSNK1ADXU,1097,134.22,199.72,ESTUSGVQ
96TI33JTS6CY,3901,400.75,688.09,COURESFM
L9NTPUY1XRJ6,5619,364.07,502.42,YXEYYAUU
JNAFOIT0HOQE,6405,437.48,736.72,YXEYYAUU
OJ3UMQFQIPHX,4247,434.71,786.83,IRXVIIXD
MG0N1X982TPT,1866,138.51,166.49,SLVUJJVM
JDB7JG68PMA4,7621,419.63,565.66,SXEDLYPA
ANX2CJ3CEL8B,2783,127.48,210.98,ESTUSGVQ
6VT026889RY2,3924,398.08,625.38,COURESFM
7SFSV1TPLA05,590,53.49,77.35,ZLYACVMT
ISMVW16DMR60,6557,387.48,559.91,PIOYEFFR
P8VWWLIHRX6K,5233,437.48,795.34,PUPXILQT
7NMIUSGO7NCP,3765,347.53,384.02,UMIGMZRV
7WLRPDJ4L4T6,4292,414.2,566.63,NIIFSJPI
6P21AVTVZH7L,6582,346.27,548.84,NPZGUNBG
6SH2J1AFJ74T,7192,403.42,708.81,SLVUJJVM
XXUHL63QQEZS,53,1.49,2.5,EIAPSBUM
24D11MI88RRF,4658,407.45,519.09,QOODUKSF
AR17VA48XW78,4121,386.16,565.72,GYCRCIZD
R954XO1D9AAV,4212,387.48,434.37,TKLCRQAQ
J1P4I5GM3W4B,302,7.21,10.3,JFRFZLXG
SXX5Z8GY66XZ,7091,437.48,681.59,HDPBFCUI
JWLTPRRQSQIV,6169,431.95,757.64,DLDNHXON
A546M6O1S45P,4939,388.8,471.23,UXQLDNBC
C74OTDJ5X3PS,813,43.43,63.45,COURESFM
GYKAF0468UFG,241,17.19,31.63,VSBPGANE
ED0CVRYHO865,1561,142.85,178.42,TKOBOHXZ
S0BKUXGK7WKM,3308,403.42,493.79,ZPVDSNTN
K8F5WUWURY9T,6593,353.85,567.22,QOODUKSF
I71GAFWDJ306,4552,407.45,722.41,COURESFM
7CGTL32YYQ68,158,10.54,18.09,CMLLTKBT
JRF9BMUT9B14,3271,377.0,456.92,ZLYACVMT
WA7XFOAVZU4N,4186,347.53,411.82,CMLLTKBT
KB14VIAKEZKK,7405,373.1,662.63,PUAAQYKI
0ZUABAUWHJ2O,1491,110.48,203.06,HDPBFCUI
TFJMY3R96RU4,6582,395.42,586.8,IRXVIIXD
Y3LN5IMXRYE1,6272,420.99,641.17,HRCTNANX
C272VTGBFRSK,6995,426.46,757.39,JFRFZLXG
5VS043L58GM8,2741,125.82,234.15,GAHBTDEC
W4IZ5SQH0PL7,7356,414.2,457.28,CPKTLQGA
RJXQ6K947HNA,7525,395.42,565.45,QOODUKSF
9JD9F8F7T327,4626,338.76,460.37,SLVUJJVM
ZDGX0EXNM2DF,2297,138.51,229.51,ESTUSGVQ
81FHVKK84AG7,7091,454.23,517.37,VSBPGANE
ER9GX62RRCVZ,3382,433.33,729.29,ESTUSGVQ
T4I9N8J8RXDC,1,0.5,0.64,DUVESCUP
VAJANT4OYBM6,6968,384.85,523.4,ESTUSGVQ
CSG7YB0LL9QW,2709,141.98,251.02,MGOWPCPA
JNLFFB9XCQ55,5549,384.85,618.07,PUAAQYKI
QOHJ14JMI77R,2250,98.95,142.09,DUVESCUP
40AILNZNYZV8,3174,360.22,453.16,VSBPGANE
WY1AGJFP06VJ,2505,127.48,143.16,SLVUJJVM
Y2WS4L53S84Z,5294,357.67,534.36,JIBXLYVJ
MNUXOVJ1SNUI,1748,124.99,199.73,VSBPGANE
0G389BNBJKPE,287,8.0,13.26,GAHBTDEC
A8CX96926BRP,4439,382.22,663.15,QOODUKSF
64XBYP4BWTGM,3910,411.49,720.52,NJVSHSAQ
CVPG0O1HYWH0,3051,430.58,563.63,TKLCRQAQ
5ZEA7Q0LCT2V,7349,364.07,674.99,CPKTLQGA
8CIQA5NWD5ED,2536,168.16,217.09,COURESFM
5CR1OO6NFC2G,7255,448.62,557.19,RRHKWHUG
BB9IC8Z6TR8E,4382,357.67,654.54,UXQLDNBC
FLEUFIIJQ4QD,6528,406.1,524.68,ESTUSGVQ
G15Y9ZHAPNV4,120,3.24,5.67,JIBXLYVJ
0UZV9HZJNHNB,4006,407.45,485.68,TNGXLUXB
GJ0M7QBW7Z8P,366,11.76,14.63,ZPVDSNTN
3GS1UFM9ILYU,2170,126.65,228.48,HRCTNANX
JO8P06OKPXQU,4749,457.04,534.74,CPKTLQGA
TM0JE3SVMZLC,4290,412.84,751.37,UPJEDILP
3NDHAVXVIIJ2,1906,121.7,160.52,CPKTLQGA
SPEMZI94QAEZ,5785,378.3,438.83,IRXVIIXD
BJ6VAK37B3TZ,3880,378.3,669.59,ZLYACVMT
8WCK39QBRANF,2671,124.17,153.6,NIIFSJPI
SZSUBL28R80I,4686,404.76,624.14,GYCRCIZD
YAVKOBBV3F18,3111,388.8,541.99,ESTUSGVQ
B20X9Q33TBRK,5886,422.35,790.22,ZLYACVMT
9NI4FVCCYVCV,6375,390.12,561.38,PUPXILQT
AUTVLLGPCRCD,1049,38.73,43.07,ZLYACVMT
1ZY4XYRDOPEC,6967,369.22,516.17,CPKTLQGA
QZR03REJ9IB6,686,35.71,52.78,VSBPGANE
D567N8E0842R,1356,120.07,167.26,QOODUKSF
W52J4J8CIEWU,721,33.76,59.01,ZPVDSNTN
Z2I6PD4KQDZU,1651,127.48,143.42,GYCRCIZD
YS7PK22YF4AT,566,38.73,72.23,ESTUSGVQ
PGB623LF74D1,2897,135.93,214.23,TKLCRQAQ
DQSW688EVJHT,6842,407.45,716.3,UIBJMQJU
